Date,ES=F,NQ=F,RTY=F,GC=F,SI=F,ZN=F
2002-08-23,-0.00825554443270361,0.16990968542569107,,0.18384209234487764,0.5006483108187498,0.14434863112521773
2002-08-26,0.16881842218824367,0.26788655058322464,,0.23109363023344479,0.5144246044428413,0.12119441629317215
2002-08-27,0.23533724581635185,0.2670558695113317,,0.2707089297435699,0.6299492915095672,0.07790834940232107
2002-08-28,-0.06493274022104899,0.011714066019189872,,0.17310008881133998,0.613240008908431,0.15570746439912844
2002-08-29,0.0012383782733616548,0.2394975117880379,,0.4737984240578253,0.6712724953928266,0.3967064846378293
2002-08-30,-0.07077678209228355,0.1846932733288238,,0.4303696197174919,0.545415579189515,0.4167931201002345
2002-09-02,0.1422215116290071,0.3375105553523191,,0.37669429179964675,0.5430169125924481,0.30689119987233876
2002-09-03,-0.007284222067768903,0.19808244332546177,,0.4093369037426906,0.5685175879611795,0.43786545198273746
2002-09-04,0.02025297323022694,0.18388711459530285,,0.5350347857736573,0.5621385240117729,0.5038808079706136
2002-09-05,-0.07147160837065322,0.18369151409231638,,0.6408058592337277,0.5979516704998318,0.5502854563608933
2002-09-06,0.06583461215903341,0.345596083821698,,0.6857564776414943,0.5904943670970817,0.24749157217715595
2002-09-09,0.13362715160801542,0.3819802386041151,,0.7187428169030045,0.6691040944706877,0.061987657129026125
2002-09-10,0.25206639963396665,0.4978912100995763,,-0.38039155208054287,0.46003695605385336,0.11456589220691041
2002-09-11,0.6072833691763992,0.6820399879648628,,-0.41982805696693504,0.2600686753533662,0.0028077761760955354
2002-09-12,0.4946641393627933,0.6682647538124846,,-0.22875283224667264,0.22166496327779436,0.2493828540419325
2002-09-13,0.6646759396266596,0.7492970239375,,-0.498933846866063,-0.39809904740059393,0.3250709644086764
2002-09-16,0.8268288917595086,0.7904976247790421,,-0.3595908208465746,-0.01166658144619892,0.6215060821349458
2002-09-17,0.8828304631506271,0.8645457979497202,,-0.4968949926269295,-0.13207644657142734,0.5840364646884362
2002-09-18,0.34383258921127147,0.5445506056487134,,-0.22847708087898114,0.0007549953530763695,0.622696449600405
2002-09-19,-0.07713590336451664,0.44446497948200203,,-0.17650347875349012,0.1425536500059477,0.6306531534255294
2002-09-20,0.039767527895713514,0.648735522104853,,-0.35756777015760255,-0.05273978325757894,0.4175247363190249
2002-09-23,-0.24945461019062037,0.5467511647389807,,-0.22480465156362195,-0.018234322492077733,0.4543855621579901
2002-09-24,-0.611163127419304,0.4133249973333444,,-0.12251250479640309,-0.11948076886579838,0.5272809582204315
2002-09-25,-0.3758232673873714,0.6646847081975702,,-0.30478729689458,-0.2504879473449237,0.31825633388853924
2002-09-26,-0.3365169672565257,0.5982389121347587,,-0.27468299221160386,-0.3644565203916441,0.28008342350357535
2002-09-27,-0.742984701703035,0.07577829378004032,,-0.3351912682920331,-0.3732433233933711,0.35901700462742325
2002-09-30,-0.8065049700968518,-0.20378852730858918,,-0.13365438638400584,-0.34847377498734355,0.4806784236744414
2002-10-01,-0.4407569336450962,0.11625237859788395,,-0.33446246199594554,-0.5039471590105961,0.3715167065594494
2002-10-02,-0.6134201425191411,-0.13871689645516885,,-0.3571326368544213,-0.48089017067703493,0.3892291868492003
2002-10-03,-0.6692603842238887,-0.15055952107431703,,-0.18184694773588114,-0.2659189060323802,0.5138644892273876
2002-10-04,-0.8541449746257606,-0.5593580333264512,,0.0625621358749835,-0.013121553770265224,0.523231863800746
2002-10-07,-0.9331951779487141,-0.8169072693266091,,0.29396235391412767,-0.06893799078541678,0.6496608996697288
2002-10-08,-0.8906681388046104,-0.8018672577134155,,-0.10007239767162175,-0.3436317300958321,0.641935657620328
2002-10-09,-0.933567989334665,-0.8169142265527153,,0.1468771439288357,-0.23568493503538035,0.6426353982800493
2002-10-10,-0.8781876231200614,-0.7234968778477571,,-0.04646756342358505,-0.2809718840715722,0.5385218504479938
2002-10-11,-0.5508901577995856,-0.0660384435629579,,-0.12716690965657315,-0.26334548482680586,0.37978619769854655
2002-10-14,-0.49120756818269096,-0.16196921351392646,,0.22833498214912581,-0.04410453113299388,0.40006185868200955
2002-10-15,0.05986163189248997,0.13060348840990338,,-0.14542785746212505,-0.05642098128189027,0.14668375032704836
2002-10-16,-0.41150115646881363,-0.30166628534122925,,0.24051313844859454,0.1496784955455421,0.13668708312267325
2002-10-17,-0.16322840337426142,-0.14502639862951203,,0.05870156497194181,0.06087014267470127,0.022937697631145365
2002-10-18,-0.07166978672006315,-0.17268431161946043,,0.126305936515785,0.1652642446866687,-0.038146456513414945
2002-10-21,-0.06153409429640696,-0.3177196872176051,,-0.10469847043712473,0.12609561169984962,-0.23078329219924448
2002-10-22,-0.14437965778293682,-0.23787521063826092,,0.0029238809741749666,0.2785999004965856,-0.3039759929565878
2002-10-23,0.22951063388990448,0.29291527207225276,,-0.1344809797918176,0.19076925601370415,-0.33874558584732006
2002-10-24,0.1508454106883256,0.24498749025563,,-0.30003596972467406,0.015610340869681506,-0.345104190699833
2002-10-25,0.404525356883427,0.2978931103187297,,-0.08804004779089432,0.2225275377296348,-0.47419181644305347
2002-10-28,0.03847613906077034,-0.047403204629078044,,-0.0029533028474589954,0.2738742553223137,-0.383811959949621
2002-10-29,-0.181266044201724,-0.28863877843823493,,0.12683983233969015,0.6700471105218395,0.07267050974627491
2002-10-30,-0.2271948227540156,-0.32179812347696846,,0.13846406713688847,0.6524423372208695,-0.07431031535247591
2002-10-31,-0.4452560382806118,-0.569800274942442,,0.14155627827778788,0.6448288406748724,-0.04688826110538527
2002-11-01,-0.27472786541792105,-0.3866576525241729,,0.09976147214708111,0.5993409060806689,-0.29141192424318063
2002-11-04,-0.20749460325770974,-0.1469499474120561,,0.3568340439389567,0.6804144663586793,-0.1705071020304355
2002-11-05,-0.12431952770796353,-0.0770673441733768,,0.3115292785651402,0.6863851095799797,-0.15396656955683813
2002-11-06,0.09582298021838409,-0.00845782088273444,,0.21302106045918306,0.5971737711117263,-0.07688863059076588
2002-11-07,-0.41774866246451486,-0.5121148718622663,,0.39565078720547586,0.6563372940962836,0.37347604202700185
2002-11-08,-0.5402459793881687,-0.6528265883488519,,0.4292058626533681,0.6181381658715591,0.7049067735994258
2002-11-11,-0.6604956703737839,-0.7408385169211231,,0.5688515721867288,0.7288760230729366,0.9181326438651617
2002-11-12,-0.5662867069501554,-0.6297011442898892,,0.6957620799290819,0.7774865660354963,0.9450622950206816
2002-11-13,-0.647026754025067,-0.695172810340346,,0.5377413722543866,0.7775284844055232,0.9344422099149055
2002-11-14,-0.41729908298581464,-0.25021509665489433,,0.48280791301128756,0.7879875962027859,0.8821718973103417
2002-11-15,-0.27565745369177796,-0.14054543861923655,,0.5990955869581517,0.820778054697208,0.9143396958195762
2002-11-18,-0.5061074791555668,-0.36467824861025205,,0.5324715562285048,0.7793001635498378,0.9421129851625221
2002-11-19,-0.5389629083787542,-0.6113203726905954,,0.5326291767707373,0.7977577530639696,0.9485716219309207
2002-11-20,-0.273022430913658,-0.34779577098314973,,0.42236587748256865,0.7680273069505186,0.8494610619568741
2002-11-21,0.14563828991973424,0.20906427286670404,,0.3635560777743155,0.5025607366556345,0.8024212297251963
2002-11-22,-0.09704510356044165,-0.030440925504895758,,0.550166819726933,0.7390085283340724,0.5367785110916693
2002-11-25,0.011736947659901312,0.0744316297127325,,0.37335243404858065,0.46357671859345884,0.528911707634362
2002-11-26,-0.14728175832721566,-0.02664005873749669,,0.16425708619687882,0.13314490657817277,0.611015967352109
2002-11-27,0.004056311762302735,-0.13659148756938233,,0.2097819455641643,0.3043966328729227,0.18985008278506682
2002-11-28,-0.18987192121047491,-0.4793417007119048,,0.32370952497352845,0.13948112620818146,0.704476590741032
2002-11-29,-0.22436836533904808,-0.5285289210920436,,0.2835353360559735,-0.011085730878162977,0.8554140456091335
2002-12-02,-0.15382274402975082,-0.2933659446886046,,0.3438340417451028,-0.10849841121558453,0.9272227814055727
2002-12-03,-0.08348544987736004,-0.3675477406875369,,0.5779669207042708,0.3264101985526694,0.8950826210162314
2002-12-04,-0.11769269184229078,-0.5284521017028986,,0.6562818762703233,0.2983328097254178,0.8861407566006768
2002-12-05,-0.2591431272325784,-0.6372166278644885,,0.6797328713324701,0.5023573673518056,0.8619212359424773
2002-12-06,0.022320275882006323,-0.3457192538904577,,0.7237469036521138,0.4680647900788964,0.9385711547533225
2002-12-09,-0.3607610377375356,-0.6524867809857718,,0.50195032559521,0.06317542998825644,0.9626827294665363
2002-12-10,-0.30384212247893094,-0.6495698529135238,,0.38336684100603363,0.07319648276488554,0.9836621323738651
2002-12-11,-0.3679508369861161,-0.6809649464346778,,0.265238658327964,-0.03994757505505709,0.9698919275821962
2002-12-12,-0.4387621550249128,-0.5651471394953841,,0.8307926738178112,0.6348379134418605,0.9579660626475531
2002-12-13,-0.4775281662834049,-0.5146231651988722,,0.8543098224373986,0.2672259096183976,0.9755222824836248
2002-12-16,-0.3124323252325469,-0.38675795000728713,,0.877862863079383,0.000521031464993665,0.9748974300474805
2002-12-17,-0.36654280253094323,-0.3941809713471649,,0.8838532960033503,-0.21674695188970666,0.9819877699376388
2002-12-18,-0.520779763982488,-0.5760452332796245,,0.9178492344814791,-0.37317873163882265,0.9900850140921387
2002-12-19,-0.6169228885307646,-0.6602943088057852,,0.9679922521062329,0.08275171285554309,0.9853664472254903
2002-12-20,-0.5681595256262155,-0.6628154004553193,,0.9329989856280649,-0.34310124649609264,0.9702369553102185
2002-12-23,-0.43309757127520304,-0.4315239323850013,,0.9479518186305179,-0.5378136558341667,0.95041656827974
2002-12-24,-0.5215279448095754,-0.6108416124468578,,0.9565811129990515,-0.3809653346736188,0.9780180264584758
2002-12-26,-0.6133092166958838,-0.7593623591767221,,0.9706316093867997,-0.4715570096441498,0.9733155995068852
2002-12-27,-0.7712282413693543,-0.8193744338626948,,0.967427391942865,-0.5516373401501182,0.98275140897895
2002-12-30,-0.6944896678269009,-0.8114029348634734,,0.9175946697775701,-0.692516988916294,0.9756029902321802
2002-12-31,-0.6627701075638095,-0.8400102647423827,,0.9504674156521727,-0.2737810800481523,0.9732246584287889
2003-01-02,-0.3134235004959675,-0.6787748862758709,,0.868229378312565,-0.45109556582323507,0.8962825301490358
2003-01-03,-0.32680980885563005,-0.6573874855070929,,0.8755750171370263,-0.18260952597312138,0.8571680216641288
2003-01-06,-0.008152643821917082,-0.46314820831016995,,0.8752377991382714,-0.15430593395624814,0.7501727983003006
2003-01-07,0.03172884321687324,-0.2171542220690065,,0.8266400283645263,0.19704035627194494,0.7842139658704855
2003-01-08,-0.2131434931068069,-0.46738023578525967,,0.9372758207579328,0.22308851719977082,0.7772180188062526
2003-01-09,0.19316267264434595,0.0203876517775071,,0.8881690730877373,0.15263609984126808,0.5547057381740751
2003-01-10,0.1251303208007579,-0.02631043733564722,,0.9427782742024522,0.585191700391389,0.6729393795066536
2003-01-13,0.18005662448422172,0.12107795462856838,,0.9545459010420116,0.7525740339245718,0.6724417267989027
2003-01-14,0.28718271583693356,0.3770051702804545,,0.9481764702580672,0.7300633632934147,0.7490100049681685
2003-01-15,0.10959154346234239,0.07303209569623074,,0.964088670532505,0.8025354539849838,0.8398828437808674
2003-01-16,0.0080699092865315,-0.12896835684859909,,0.9871145718175266,0.8510694853193808,0.8249385176772676
2003-01-17,-0.15688868917492305,-0.3926316272926143,,0.9822621450254351,0.7709463430200602,0.8965919477619305
2003-01-20,-0.16944372847455386,-0.44344698346539896,,0.9831039150895207,0.856417888873859,0.891989831303998
2003-01-21,-0.02981173211551907,-0.3325501903873309,,0.9725115779774979,0.806925308208351,0.8295453001902509
2003-01-22,-0.319741779756981,-0.41487986247641145,,0.9776191501436384,0.8462607387426307,0.8988651601950087
2003-01-23,-0.39524511608494356,-0.31622426372004936,,0.9873114566205818,0.8701525263477673,0.8962235727930478
2003-01-24,-0.5512635329241024,-0.4052587434835957,,0.9840825716588019,0.8689504114960331,0.8849144002081637
2003-01-27,-0.4788625193123628,-0.2768454822373797,,0.9750651236783401,0.8333980995922047,0.7967416147694675
2003-01-28,-0.3381592538978123,-0.07228018862514479,,0.8973373789819632,0.6951830395272768,0.7662628980871083
2003-01-29,-0.2023163410677106,0.10380618055512811,,0.8425483993401275,0.6142713158973,0.7288685656801339
2003-01-30,-0.3815565152140838,0.09470073980106031,,0.8315989226279697,0.7946698753049596,0.788558260336965
2003-01-31,-0.3744226099696451,-0.14596273434843707,,0.6974862182408947,0.455542562864705,0.7554095760166993
2003-02-03,-0.46000999207952076,-0.2335220091227647,,0.8688320536562604,0.516959570700087,0.7514679060046626
2003-02-04,-0.5299291751714226,-0.2537839988535918,,0.946471086457599,0.533358595144712,0.8509071440592374
2003-02-05,-0.6459862164465583,-0.4124808988862606,,0.9363583606749496,-0.21759204202957125,0.8120901676219829
2003-02-06,-0.662292510915351,-0.3692496382132341,,0.8287174918698077,-0.6342640902958027,0.8190343658960829
2003-02-07,-0.6667849339440451,-0.27162547296885825,,0.8539544197137783,-0.7217859319999763,0.7702480011339732
2003-02-10,-0.6188485450192615,-0.1780382080342634,,0.659951403886757,-0.8146752179666276,0.713302440738174
2003-02-11,-0.5353311763827031,0.07343157619894261,,0.8330450196908021,-0.744210578125476,0.7543768064049564
2003-02-12,-0.7389726102401961,-0.14061355410884976,,0.4091048336127312,-0.7272527713361571,0.8021881643187873
2003-02-13,-0.6014704865350534,0.2320317635727256,,0.581604950497204,-0.7165503642130077,0.830250913666521
2003-02-14,-0.5165253755704482,0.3520335460418375,,0.254860054091528,-0.6584663947654551,0.7456426328923316
2003-02-17,-0.60416119195972,0.13280435998133927,,0.2852298642635052,-0.5718543779840506,0.7568585128817109
2003-02-18,-0.4883153193272398,0.3626201008480474,,-0.5933223640516555,-0.6808464791083227,0.8247783600460108
2003-02-19,-0.5592704110498883,0.3996787908479753,,-0.1958071900418116,-0.47431683249362616,0.7864180308042619
2003-02-20,-0.5937790899467527,0.47622825340671854,,-0.032674048081857546,-0.6052726385807132,0.8417573512274757
2003-02-21,-0.6807823291672577,0.1415912946838445,,-0.2098255482649778,-0.7340933102011123,0.8773045463914927
2003-02-24,-0.8375809988444246,-0.33048753786856255,,0.16047122982872905,-0.7086398008764248,0.9025141409009347
2003-02-25,-0.7895109603299596,-0.3526781629879392,,0.10243451820161391,-0.7635532942579769,0.9102787979108928
2003-02-26,-0.8756248832147359,-0.5332427763168887,,0.23705739974697979,-0.6732247948237485,0.9329031057150879
2003-02-27,-0.82413588309933,-0.37134568615607394,,-0.07434656764323304,-0.7716624198584142,0.9725587712963725
2003-02-28,-0.823207028657349,-0.472439771445095,,0.1718582135793989,-0.777770156426129,0.985322532774674
2003-03-03,-0.8519059571540898,-0.5443218835040745,,0.02614745038681376,-0.5433279064362035,0.9851357920261963
2003-03-04,-0.8935067399650527,-0.49540955599198816,,0.08314018509453036,-0.5878335764898369,0.9860118674170636
2003-03-05,-0.8359290563216066,-0.3092230187533256,,0.07277734231475416,-0.7582745526469877,0.9827367722721275
2003-03-06,-0.8680051718137723,-0.29344393850713607,,0.4729594763320171,-0.5884235968542525,0.9897164852963278
2003-03-07,-0.8491281907242012,-0.27775017126605817,,0.15949870271506394,-0.5166022269985356,0.9923444106149037
2003-03-10,-0.9232968808747491,-0.5498929542094548,,0.23012166821327326,-0.575601692120129,0.9880135576827787
2003-03-11,-0.946448296010573,-0.5982036046108347,,-0.11031266152585455,-0.607379826994349,0.9863372251186925
2003-03-12,-0.9059634034745035,-0.21548276835531743,,-0.3236655274340663,-0.7639141352016746,0.9979882676108318
2003-03-13,-0.794532946771098,0.09170053657403072,,-0.830173276114693,-0.8706553433227189,0.9937090601910462
2003-03-14,-0.7759487094121116,0.21322750599416937,,-0.8983321516865043,-0.9016607159795829,0.994892252374109
2003-03-17,-0.4111011941000128,0.699685091249441,,-0.8907353106447401,-0.967606585613028,0.9920120293627995
2003-03-18,-0.40657568003525985,0.726173518969387,,-0.8695623016717822,-0.9643286552411425,0.9832330354104913
2003-03-19,-0.342405583362958,0.7179635363889061,,-0.9464620375106201,-0.9882622514276231,0.9770170440424206
2003-03-20,-0.30121556494142904,0.6783351107389245,,-0.9642455971361606,-0.9837982579667288,0.9820719778356555
2003-03-21,-0.11518541394053165,0.6882213900387057,,-0.9853319623540876,-0.9931120981696855,0.8980974499548201
2003-03-24,-0.36278516654321963,0.7306806869685659,,-0.9830464326672146,-0.9940697118885705,0.904532840692122
2003-03-25,-0.12005622745420823,0.8182142173966536,,-0.975580947699459,-0.9847126661859622,0.8729924472878643
2003-03-26,-0.12397737071889452,0.8727471885786308,,-0.9612963960329572,-0.9761918874880087,0.8785368453168098
2003-03-27,-0.11531944674951976,0.8884292582847139,,-0.9618094623196137,-0.9656501598347553,0.8472084595754054
2003-03-28,-0.2169887141616018,0.8442389666409542,,-0.9619885589076189,-0.9446082309073853,0.9054094258093163
2003-03-31,-0.36949860740461904,0.8693764771716143,,-0.8926357811761142,-0.9186567387670341,0.905053399033688
2003-04-01,-0.3491331803602468,0.8603511695774955,,-0.9345107549848561,-0.9611831320067957,0.9167659371804249
2003-04-02,0.4106570205837055,0.9712382493898418,,-0.9625106922074539,-0.9581024734867374,0.8494158470723843
2003-04-03,0.24417394556797667,0.9618711699810846,,-0.9765933783110897,-0.9558880069955217,0.8248387538426345
2003-04-04,0.45228523231496254,0.9360481225487949,,-0.9669399334920112,-0.8647938429966102,0.7832167728592497
2003-04-07,0.06515418484683212,0.834748803195404,,-0.9738107126852659,-0.7951833408756145,0.7637138795935146
2003-04-08,0.12674657270935397,0.8519131835672668,,-0.979515873731179,-0.7784053764228381,0.8499026956082776
2003-04-09,-0.013023281425172614,0.8292708313442787,,-0.9762018580314861,-0.8396284973450266,0.8626158603307427
2003-04-10,0.04336000200015467,0.8683986557158796,,-0.9639544714775345,-0.8361539265822985,0.8333197149355293
2003-04-11,0.2533438540907629,0.9118138217172569,,-0.9605650205744448,-0.875520248987787,0.7841319194069055
2003-04-14,0.632297604439928,0.9656196856088589,,-0.974826289016672,-0.8549582508181939,0.7346487605419133
2003-04-15,0.7995657621059573,0.9821296173043776,,-0.9723028023735633,-0.8605342654470336,0.6975716524262491
2003-04-16,0.6579048708707522,0.980561848819104,,-0.9785725018354279,-0.9318964565420687,0.7019063117912995
2003-04-17,0.8854874013987188,0.9961527454065903,,-0.9817496883466577,-0.9509926026452963,0.6295462911637422
2003-04-21,0.9116990742054739,0.9958124069014684,,-0.9626880054972373,-0.9083725628207258,0.6382753912613472
2003-04-22,0.932641896636772,0.994551548722276,,-0.9461553727648884,-0.6898996452450133,0.6214857830795698
2003-04-23,0.924820607472039,0.99572563202878,,-0.9584441960086302,-0.6123378128246135,0.5451346976983086
2003-04-24,0.9089831608989817,0.9974754704763847,,-0.9362791573650583,-0.5962411998639041,0.7342186307180437
2003-04-25,0.9024106294513338,0.9973601646993181,,-0.9605782309889909,-0.7413537528234564,0.6953013232152015
2003-04-28,0.9717375582678872,0.9989057286424363,,-0.9497300444536557,-0.8175488632441341,0.6986815711090963
2003-04-29,0.9765434241518133,0.9990507924873654,,-0.9532046005306098,-0.8731892261521152,0.6374453692161106
2003-04-30,0.9121983274141994,0.9854166665024447,,-0.8901060898755377,-0.6634872971271705,0.8626040629423138
2003-05-01,0.935711382532859,0.9921477872570782,,-0.8716075489362708,-0.44903492753570245,0.8390694594016148
2003-05-02,0.9782686137148021,0.9979713321364057,,-0.8964335197476413,-0.5092548704039224,0.7066624727406763
2003-05-05,0.9517267377134349,0.9940085442057869,,-0.8771631633427172,-0.23801838624786378,0.829418532156312
2003-05-06,0.9261320249994318,0.9826136533465192,,-0.8253714302701614,-0.2899693876148666,0.9246087641547579
2003-05-07,0.9195214647862472,0.9734654991242264,,-0.8521104075922966,-0.5664543320636712,0.9405735875559453
2003-05-08,0.870000905557063,0.9571091331905248,,-0.7698689441496002,-0.43126346040993585,0.9243906231811679
2003-05-09,0.8961985995413917,0.9708718309138095,,-0.782960538721861,-0.48434386777332866,0.9435109173704481
2003-05-12,0.951585807128833,0.9848282908095475,,-0.8244670585172397,-0.6009591341170942,0.9329134397689138
2003-05-13,0.9617444534045301,0.9899432394733714,,-0.8463077155099071,-0.8051023589562917,0.9174510058331413
2003-05-14,0.9533909689438989,0.9875218607898648,,-0.846306515822104,-0.7093163895041071,0.9257597983809015
2003-05-15,0.9446428174959677,0.98384550305082,,-0.8927041123262339,-0.9021984619278481,0.924255236068439
2003-05-16,0.9596520787021259,0.9878924861241196,,-0.8432499341343331,-0.8594098690994296,0.9376912411654562
2003-05-19,0.9060895244514574,0.9715492682431164,,-0.673608320286809,-0.824465916946677,0.94120159614079
2003-05-20,0.9181712416293368,0.9761252229808629,,-0.7110351557319085,-0.8815669322285656,0.9534023236649143
2003-05-21,0.9407034227295626,0.9839392414021204,,-0.6142385844957245,-0.943102750805482,0.9235148785427781
2003-05-22,0.9586749859125897,0.9838174564123575,,-0.7086991084118133,-0.9702403508931176,0.9187185301533876
2003-05-23,0.9610147057483849,0.9872657312290718,,-0.7145882641281636,-0.9809595609457229,0.9221202133896197
2003-05-26,0.9821038270011316,0.993172906423337,,-0.7162007462063772,-0.9847972654100945,0.916913507422252
2003-05-27,0.9871937401514879,0.9948190604470767,,-0.756907593398682,-0.9895828178791449,0.8882244739574952
2003-05-28,0.9834675415943036,0.9931024661875948,,-0.6325179168692097,-0.9628266006194061,0.8919738836100923
2003-05-29,0.9894561329479271,0.9954091058963841,,-0.6236499754378199,-0.9830603455540011,0.9083298987376134
2003-05-30,0.9929282925855916,0.9973372770295467,,-0.7375670520382929,-0.9852179932550879,0.9204464887978778
2003-06-02,0.9924213091241374,0.9964981174007287,,-0.503082184649753,-0.9794496318003238,0.8798752433410277
2003-06-03,0.9955750714059056,0.9978616581733726,,-0.560873545808482,-0.9727025365204675,0.89845913031007
2003-06-04,0.9960042585164114,0.9975877605090592,,-0.6514013686548361,-0.9790313619982062,0.8972142201646698
2003-06-05,0.996953690139892,0.9976330940366452,,-0.354256984102257,-0.9621284953884627,0.8465437609742144
2003-06-06,0.9962842591317184,0.99654995085801,,-0.5830192055566743,-0.9524027079073386,0.738899966740406
2003-06-09,0.9882200161264771,0.991896592923361,,-0.5784609223240208,-0.9510183649299656,0.8443147886555559
2003-06-10,0.9875220406085213,0.9904533642275956,,-0.8382813468970945,-0.9684108335018461,0.8849534832941833
2003-06-11,0.9946901327090076,0.9967049048102433,,-0.7970065092053311,-0.9581451750892198,0.8165305550268516
